"st_abbrev","geo","state_symbol","data_symbol","start_year","start_month","end_year","end_month","all_percentagechange","opioid_percentagechange","heroin_percentagechange","stimulant_percentagechange","all_issignificant","opioid_issignificant","heroin_issignificant","stimulant_issignificant","all_significance","opioid_significance","heroin_significance","stimulant_significance","sex","age_range","state_count","comparison_type"
"CO","US-CO","","*","2018","11","2019","11","11.85","16.82","11.3","suppressed","TRUE","FALSE","FALSE","FALSE","Significant Increase","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2018","12","2019","12","14.04","33.27","-29","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2019","1","2020","1","-6.26","19.44","-25.4","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2019","2","2020","2","4.41","13.37","-20.59","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2019","3","2020","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2019","4","2020","4","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2019","5","2020","5","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2019","6","2020","6","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2019","7","2020","7","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","","2019","8","2020","8","29.27","57.25","-6.38","-23.58","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","","2019","9","2020","9","39.39","86.24","1.28","7.42","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2019","10","2020","10","7.47","18.56","-26.9","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","","2019","11","2020","11","14.02","29.21","-42.36","15.6","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2019","12","2020","12","37.91","37.01","7.74","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","","2020","1","2021","1","48.9","78.86","16.49","65.35","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","","2020","2","2021","2","38.66","63.16","12","40.33","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2020","3","2021","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2020","4","2021","4","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2020","5","2021","5","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2020","6","2021","6","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2020","7","2021","7","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","","2020","8","2021","8","-6.22","14","-52.08","-19.04","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","","2020","9","2021","9","-8.61","-0.67","-64.34","-30.47","TRUE","FALSE","TRUE","FALSE","Significant Decrease","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2020","10","2021","10","-8.63","6.71","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2020","11","2021","11","-9.94","2.71","-46.13","suppressed","TRUE","FALSE","TRUE","FALSE","Significant Decrease","No Significant Change","Significant Decrease","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2020","12","2021","12","-19.39","-2.22","suppressed","suppressed","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2021","1","2022","1","-23.51","-11.25","suppressed","suppressed","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2021","2","2022","2","-13.09","-5.96","suppressed","suppressed","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2021","3","2022","3","-9.23","-15.87","suppressed","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2021","4","2022","4","-20.28","-22.39","suppressed","-34.72","TRUE","TRUE","FALSE","FALSE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2021","5","2022","5","-24.09","-20.76","suppressed","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2021","6","2022","6","-17.38","-28.65","suppressed","-27.33","TRUE","TRUE","FALSE","FALSE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2021","7","2022","7","-14.12","-24.38","suppressed","-3.12","TRUE","TRUE","FALSE","FALSE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2021","8","2022","8","-17.54","-20.55","suppressed","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2021","9","2022","9","-18.44","-21.21","suppressed","-11.88","TRUE","TRUE","FALSE","FALSE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2021","10","2022","10","-12.27","-11.07","suppressed","suppressed","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2021","11","2022","11","-15.83","-18.09","suppressed","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2021","12","2022","12","-7.23","-8.48","suppressed","-21.36","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2022","1","2023","1","-2.8","-6.89","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2022","2","2023","2","-7.65","-4.91","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2022","3","2023","3","-11.65","11.47","suppressed","12.75","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2022","4","2023","4","1.05","15.88","suppressed","6.45","FALSE","TRUE","FALSE","FALSE","No Significant Change","Significant Increase","Data Not Available/Not Reported","No Significant Change","all","all","1","8Year2YearSameMonthCO"
"CO","US-CO","","*","2022","5","2023","5","17.62","41.68","suppressed","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCO"
"CT","US-CT","","*","2018","1","2019","1","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCT"
"CT","US-CT","","*","2018","2","2019","2","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCT"
"CT","US-CT","","*","2018","3","2019","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCT"
"CT","US-CT","","*","2018","4","2019","4","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCT"
"CT","US-CT","","*","2018","5","2019","5","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCT"
"CT","US-CT","","*","2018","6","2019","6","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCT"
"CT","US-CT","","","2018","7","2019","7","2.56","4.2","-19.15","-9.43","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthCT"
"CT","US-CT","","","2018","8","2019","8","17.76","22.76","0.35","48.34","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthCT"
"CT","US-CT","","","2018","9","2019","9","9.07","11.74","-1.58","30.02","TRUE","FALSE","FALSE","FALSE","Significant Increase","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthCT"
"CT","US-CT","","","2018","10","2019","10","16.28","15.16","-10.52","73.67","TRUE","TRUE","FALSE","TRUE","Significant Increase","Significant Increase","No Significant Change","Significant Increase","all","all","1","8Year2YearSameMonthCT"
"CT","US-CT","","*","2018","11","2019","11","21.21","16.43","-4.48","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthCT"
